Finding_ID,Title,Description,Risk_Level,Category,CVSS_Score,Evidence,Mitigation,Status,Created_Date,Assigned_To
69120ef1bb4f4be5ac4c20c9,Scheduled Task Running as SYSTEM: \Microsoft\Windows\ApplicationData\CleanupTemporaryState,Scheduled task '\Microsoft\Windows\ApplicationData\CleanupTemporaryState' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\ApplicationData\CleanupTemporaryState,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ca,Unquoted Task Path: \Microsoft\Windows\ApplicationData\CleanupTemporaryState,Scheduled task '\Microsoft\Windows\ApplicationData\CleanupTemporaryState' has unquoted path in command,medium,scheduled_tasks,5.0,"Command: %windir%\system32\rundll32.exe Windows.Storage.ApplicationData.dll,CleanupTemporaryState","Add quotes to task command path: %windir%\system32\rundll32.exe Windows.Storage.ApplicationData.dll,CleanupTemporaryState",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20cb,Scheduled Task Running as SYSTEM: \Microsoft\Windows\ApplicationData\DsSvcCleanup,Scheduled task '\Microsoft\Windows\ApplicationData\DsSvcCleanup' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\ApplicationData\DsSvcCleanup,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20cc,Unquoted Task Path: \Microsoft\Windows\AppListBackup\Backup,Scheduled task '\Microsoft\Windows\AppListBackup\Backup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20cd,Unquoted Task Path: \Microsoft\Windows\AppListBackup\BackupNonMaintenance,Scheduled task '\Microsoft\Windows\AppListBackup\BackupNonMaintenance' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ce,Scheduled Task Running as SYSTEM: \Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,Scheduled task '\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20cf,Unquoted Task Path: \Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup,Scheduled task '\Microsoft\Windows\AppxDeploymentClient\Pre-staged app cleanup' has unquoted path in command,medium,scheduled_tasks,5.0,"Command: %windir%\system32\rundll32.exe %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask","Add quotes to task command path: %windir%\system32\rundll32.exe %windir%\system32\AppxDeploymentClient.dll,AppxPreStageCleanupRunTask",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d0,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Autochk\Proxy,Scheduled task '\Microsoft\Windows\Autochk\Proxy' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Autochk\Proxy,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d1,Unquoted Task Path: \Microsoft\Windows\Autochk\Proxy,Scheduled task '\Microsoft\Windows\Autochk\Proxy' has unquoted path in command,medium,scheduled_tasks,5.0,"Command: %windir%\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations","Add quotes to task command path: %windir%\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d2,Unquoted Task Path: \Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives,Scheduled task '\Microsoft\Windows\BitLocker\BitLocker Encrypt All Drives' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d3,Unquoted Task Path: \Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh,Scheduled task '\Microsoft\Windows\BitLocker\BitLocker MDM policy Refresh' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d4,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Bluetooth\UninstallDeviceTask,Scheduled task '\Microsoft\Windows\Bluetooth\UninstallDeviceTask' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Bluetooth\UninstallDeviceTask,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d5,Unquoted Task Path: \Microsoft\Windows\Bluetooth\UninstallDeviceTask,Scheduled task '\Microsoft\Windows\Bluetooth\UninstallDeviceTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: BthUdTask.exe $(Arg0),Add quotes to task command path: BthUdTask.exe $(Arg0),open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d6,Scheduled Task Running as SYSTEM: \Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,Scheduled task '\Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d7,Unquoted Task Path: \Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask,Scheduled task '\Microsoft\Windows\BrokerInfrastructure\BgTaskRegistrationMaintenanceTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d8,Scheduled Task Running as SYSTEM: \Microsoft\Windows\capabilityaccessmanager\maintenancetasks,Scheduled task '\Microsoft\Windows\capabilityaccessmanager\maintenancetasks' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\capabilityaccessmanager\maintenancetasks,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20d9,Unquoted Task Path: \Microsoft\Windows\capabilityaccessmanager\maintenancetasks,Scheduled task '\Microsoft\Windows\capabilityaccessmanager\maintenancetasks' has unquoted path in command,medium,scheduled_tasks,5.0,"Command: %windir%\system32\rundll32.exe %windir%\system32\CapabilityAccessManager.dll,CapabilityAccessManagerDoStoreMaintenance","Add quotes to task command path: %windir%\system32\rundll32.exe %windir%\system32\CapabilityAccessManager.dll,CapabilityAccessManagerDoStoreMaintenance",open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20da,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20db,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20dc,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20dd,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20de,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask-Roam' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20df,Unquoted Task Path: \Microsoft\Windows\CertificateServicesClient\UserTask-Roam,Scheduled task '\Microsoft\Windows\CertificateServicesClient\UserTask-Roam' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e0,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Chkdsk\ProactiveScan,Scheduled task '\Microsoft\Windows\Chkdsk\ProactiveScan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Chkdsk\ProactiveScan,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e1,Unquoted Task Path: \Microsoft\Windows\Chkdsk\ProactiveScan,Scheduled task '\Microsoft\Windows\Chkdsk\ProactiveScan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e2,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Chkdsk\SyspartRepair,Scheduled task '\Microsoft\Windows\Chkdsk\SyspartRepair' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Chkdsk\SyspartRepair,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e3,Unquoted Task Path: \Microsoft\Windows\Chkdsk\SyspartRepair,Scheduled task '\Microsoft\Windows\Chkdsk\SyspartRepair' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\bcdboot.exe %windir% /sysrepair,Add quotes to task command path: %windir%\system32\bcdboot.exe %windir% /sysrepair,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e4,Scheduled Task Running as SYSTEM: \Microsoft\Windows\CloudExperienceHost\CreateObjectTask,Scheduled task '\Microsoft\Windows\CloudExperienceHost\CreateObjectTask' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\CloudExperienceHost\CreateObjectTask,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e5,Unquoted Task Path: \Microsoft\Windows\CloudExperienceHost\CreateObjectTask,Scheduled task '\Microsoft\Windows\CloudExperienceHost\CreateObjectTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e6,Unquoted Task Path: \Microsoft\Windows\CloudRestore\Backup,Scheduled task '\Microsoft\Windows\CloudRestore\Backup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e7,Unquoted Task Path: \Microsoft\Windows\CloudRestore\Backup,Scheduled task '\Microsoft\Windows\CloudRestore\Backup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e8,Unquoted Task Path: \Microsoft\Windows\CloudRestore\Restore,Scheduled task '\Microsoft\Windows\CloudRestore\Restore' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20e9,Unquoted Task Path: \Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask,Scheduled task '\Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ea,Unquoted Task Path: \Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask,Scheduled task '\Microsoft\Windows\ConsentUX\UnifiedConsent\UnifiedConsentSyncTask' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20eb,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Containers\CmCleanup,Scheduled task '\Microsoft\Windows\Containers\CmCleanup' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Containers\CmCleanup,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ec,Unquoted Task Path: \Microsoft\Windows\Containers\CmCleanup,Scheduled task '\Microsoft\Windows\Containers\CmCleanup' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ed,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Customer Experience Improvement Program\Consolidator,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\Consolidator' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Customer Experience Improvement Program\Consolidator,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ee,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ef,Unquoted Task Path: \Microsoft\Windows\Customer Experience Improvement Program\UsbCeip,Scheduled task '\Microsoft\Windows\Customer Experience Improvement Program\UsbCeip' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f0,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f1,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f2,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f3,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Check And Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f4,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f5,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f6,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f7,Unquoted Task Path: \Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery,Scheduled task '\Microsoft\Windows\Data Integrity Scan\Data Integrity Scan for Crash Recovery' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f8,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Defrag\ScheduledDefrag,Scheduled task '\Microsoft\Windows\Defrag\ScheduledDefrag' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Defrag\ScheduledDefrag,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20f9,Unquoted Task Path: \Microsoft\Windows\Defrag\ScheduledDefrag,Scheduled task '\Microsoft\Windows\Defrag\ScheduledDefrag' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\defrag.exe -c -h -o -$,Add quotes to task command path: %windir%\system32\defrag.exe -c -h -o -$,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20fa,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Information\Device,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20fb,Unquoted Task Path: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe SystemCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe SystemCxt,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20fc,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Information\Device,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20fd,Unquoted Task Path: \Microsoft\Windows\Device Information\Device,Scheduled task '\Microsoft\Windows\Device Information\Device' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe SystemCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe SystemCxt,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20fe,Unquoted Task Path: \Microsoft\Windows\Device Information\Device User,Scheduled task '\Microsoft\Windows\Device Information\Device User' has unquoted path in command,medium,scheduled_tasks,5.0,Command: %windir%\system32\devicecensus.exe UserCxt,Add quotes to task command path: %windir%\system32\devicecensus.exe UserCxt,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c20ff,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,Scheduled task '\Microsoft\Windows\Device Setup\Driver Recovery on Reboot' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2100,Unquoted Task Path: \Microsoft\Windows\Device Setup\Driver Recovery on Reboot,Scheduled task '\Microsoft\Windows\Device Setup\Driver Recovery on Reboot' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2101,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2102,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2103,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2104,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2105,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2106,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2107,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2108,Unquoted Task Path: \Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner,Scheduled task '\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c2109,Unquoted Task Path: \Microsoft\Windows\Diagnosis\Scheduled,Scheduled task '\Microsoft\Windows\Diagnosis\Scheduled' has unquoted path in command,medium,scheduled_tasks,5.0,Command: COM handler,Add quotes to task command path: COM handler,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c210a,Scheduled Task Running as SYSTEM: \Microsoft\Windows\Diagnosis\UnexpectedCodepath,Scheduled task '\Microsoft\Windows\Diagnosis\UnexpectedCodepath' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\Diagnosis\UnexpectedCodepath,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c210b,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,Scheduled task '\Microsoft\Windows\DirectX\DirectXDatabaseUpdater' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c210c,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,Scheduled task '\Microsoft\Windows\DirectX\DirectXDatabaseUpdater' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DirectXDatabaseUpdater,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c210d,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DXGIAdapterCache,Scheduled task '\Microsoft\Windows\DirectX\DXGIAdapterCache' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DXGIAdapterCache,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
69120ef1bb4f4be5ac4c210e,Scheduled Task Running as SYSTEM: \Microsoft\Windows\DirectX\DXGIAdapterCache,Scheduled task '\Microsoft\Windows\DirectX\DXGIAdapterCache' runs with SYSTEM privileges,high,scheduled_tasks,7.0,Run As User: SYSTEM,Review and downgrade privileges for task: \Microsoft\Windows\DirectX\DXGIAdapterCache,open,2025-11-10 19:12:33,6912027fca1d6c3522110e11
